transaction_id,user_id,transaction_amount,transaction_location,merchant_id,transaction_time,device_type,previous_transactions,failed_transactions,account_age_days,user_credit_score,is_foreign_transaction,is_high_risk_country,is_vpn_used,merchant_category,transaction_channel,user_income,is_account_compromised,user_location,is_fraud
248,8665,6599.99,NY,430,1524,desktop,18,13,597,373,1,1,0,travel,online,123288.88,0,WA,1
249,4371,1690.42,MI,135,2321,tablet,71,13,3302,433,0,0,1,travel,mobile,87172.54,0,TX,0
250,9786,658.61,WA,114,1261,desktop,45,29,3035,688,0,0,0,retail,in-store,91103.33,1,CA,0
251,5748,5745.4,GA,999,1878,tablet,46,1,593,693,0,0,0,grocery,in-store,192210.42,0,NY,0
252,6201,8145.45,NV,487,641,tablet,56,1,1399,687,0,1,0,entertainment,mobile,50126.26,0,IL,0
253,7174,9110.05,GA,555,6,mobile,33,13,699,510,1,1,0,retail,online,164129.27,1,MI,1
254,1264,8900.59,OH,701,1005,tablet,99,71,1567,682,0,1,1,entertainment,online,120010.95,1,NY,1
255,6740,4947.14,IL,295,1205,tablet,65,44,2503,353,1,0,0,retail,mobile,177902.52,1,FL,0
256,8246,3762.64,WA,753,2304,mobile,44,6,1933,415,0,0,1,electronics,online,178002.8,0,NY,0
257,7130,3887.47,WA,916,1156,tablet,50,41,2898,396,0,1,0,retail,in-store,181157.12,1,IL,0
258,2694,1750.7,WA,691,1830,tablet,31,11,2150,587,1,1,0,entertainment,mobile,21679.02,0,NV,1
259,6374,7277.65,IL,375,1550,desktop,10,3,3469,494,0,0,1,grocery,online,119163.24,0,IL,1
260,8834,4365.77,NV,538,588,desktop,44,21,925,737,0,0,1,travel,online,119189.39,0,FL,0
261,9648,5778.24,GA,766,1199,mobile,56,44,459,808,1,1,1,electronics,mobile,26287.16,1,NV,1
262,4586,7239.36,WA,168,1789,tablet,16,3,3159,433,0,0,1,entertainment,mobile,42806.21,0,CA,1
263,5249,9866.19,IL,119,1556,desktop,36,15,1418,502,1,1,0,grocery,in-store,78835.86,0,WA,1
264,8234,6460.65,IL,360,1705,mobile,52,16,885,366,1,0,1,grocery,online,39823.36,0,NY,1
265,3107,7362.46,NY,820,982,mobile,10,5,182,847,1,1,0,electronics,online,198066.39,1,TX,1
266,9731,6009.72,NY,150,1553,desktop,25,18,3147,657,0,0,0,retail,mobile,21933.63,0,MI,0
267,5744,4568.71,OH,439,611,tablet,40,11,1931,369,0,1,0,electronics,mobile,84146.13,1,NV,0
268,7378,1394.71,FL,138,1627,tablet,0,0,1382,680,0,0,0,retail,online,137436.89,1,FL,1
269,5723,8460.12,NV,912,1549,desktop,2,1,2278,493,1,0,1,retail,online,61056.48,1,CA,1
270,6063,5514.51,GA,687,493,tablet,51,21,2456,837,0,0,1,grocery,online,44123.65,1,IL,1
271,2793,487.51,NV,244,1030,mobile,79,61,1050,730,1,0,0,travel,in-store,67504.21,1,GA,0
272,3217,1299.6,WA,214,91,tablet,41,18,2823,533,1,1,0,entertainment,in-store,194432.15,0,TX,1
273,2601,1519.53,GA,996,1359,tablet,5,4,2453,794,1,0,0,travel,online,36961.19,0,MI,0
274,3844,5051.78,FL,261,1894,mobile,39,6,1275,751,0,0,1,travel,online,29513.24,0,GA,1
275,2458,2156.01,IL,201,105,desktop,84,61,830,536,1,0,1,travel,online,134888.06,0,NV,0
276,3467,7146.03,GA,859,910,desktop,57,1,1492,300,0,1,0,entertainment,online,105357.03,0,OH,0
277,8603,9480.41,TX,696,722,tablet,92,80,1043,765,1,1,1,grocery,in-store,196644.91,0,MI,1
278,3277,5243.97,WA,809,669,desktop,18,13,3254,824,1,0,0,retail,online,24154.33,1,NV,1
279,6103,6212.69,IL,992,17,desktop,5,3,2999,820,1,1,0,travel,mobile,130246.5,0,IL,1
280,6717,8256.34,FL,894,820,desktop,28,4,3206,581,1,1,0,grocery,online,136221.18,1,MI,1
281,2012,5098.18,GA,730,1177,tablet,49,11,708,478,1,1,1,entertainment,mobile,47134.26,0,GA,1
282,4485,498.75,TX,901,981,tablet,35,1,26,534,0,0,0,travel,online,137423.07,0,IL,0
283,5694,4060.87,WA,432,1010,desktop,51,23,2481,406,1,0,1,travel,mobile,74228.66,0,NY,0
284,2034,9471.74,GA,818,229,mobile,48,30,1173,627,1,0,0,travel,in-store,58134.2,1,MI,0
285,2338,982.18,WA,300,2072,desktop,75,63,1210,337,0,0,1,retail,online,142205.55,0,NV,0
286,6082,1103.58,MI,175,229,desktop,72,46,445,519,0,0,1,entertainment,in-store,25660.62,1,WA,0
287,5874,5337.23,NV,254,2005,mobile,44,11,38,505,1,1,1,travel,in-store,109311.7,0,CA,1
288,1767,1027.28,GA,698,1290,tablet,9,4,650,745,1,1,0,grocery,online,149819.66,0,NV,1
289,8162,8580.1,WA,902,917,desktop,33,27,3173,642,0,0,1,electronics,mobile,79852.62,0,MI,1
290,1303,8808.96,MI,808,1253,mobile,38,37,3367,564,1,1,1,electronics,in-store,40362.44,0,WA,1
291,6862,7345.36,WA,694,1144,mobile,99,78,620,535,1,1,0,electronics,in-store,169584.17,0,NV,1
292,1410,4223.37,GA,855,1759,desktop,74,42,1799,844,1,1,1,travel,mobile,66843.45,1,CA,1
293,6918,1047.25,NV,171,327,desktop,25,6,1559,511,1,0,0,retail,in-store,96413.97,1,NV,0
294,6671,7637.14,GA,804,1889,desktop,62,47,1470,376,0,1,0,electronics,online,114355.81,1,CA,1
295,4720,5497.33,TX,890,1363,tablet,79,52,119,525,1,0,0,retail,in-store,148083.69,0,IL,0
296,7346,2925.42,TX,769,1847,desktop,66,24,3272,707,0,1,0,travel,in-store,43236.61,0,WA,0
297,7050,4474.63,IL,116,2336,mobile,23,18,2590,535,1,1,0,electronics,mobile,44317.58,1,TX,1
298,1721,7130.84,FL,389,160,tablet,86,36,2533,784,1,0,0,retail,in-store,83554.27,1,OH,0
299,6653,2667.55,NY,155,545,tablet,15,12,2194,728,0,1,0,electronics,online,192774.59,0,IL,0
300,5089,4272.62,OH,504,1806,tablet,0,0,447,448,0,1,0,retail,mobile,79777.87,1,GA,0
301,2464,3772.44,WA,370,2214,tablet,30,21,948,797,1,0,0,grocery,in-store,187084.39,1,MI,0
302,1965,8585.47,OH,742,139,desktop,77,53,3303,478,1,0,0,electronics,online,155810.81,1,WA,1
303,9840,4633.38,TX,215,320,mobile,45,19,2,575,1,1,1,travel,mobile,70958.09,0,GA,1
304,8827,4547.3,WA,480,650,mobile,2,1,2076,324,1,1,0,retail,online,75751.06,0,IL,1
305,7541,7003.55,MI,684,2127,tablet,74,16,984,693,1,0,0,retail,mobile,184769.02,1,IL,0
306,5989,111.1,IL,182,1316,desktop,95,3,637,637,1,0,1,grocery,online,23727.13,1,OH,1
307,8844,4264.9,IL,391,2231,desktop,71,62,3369,729,0,0,0,retail,online,46566.81,0,OH,0
308,6373,546.08,TX,718,1648,tablet,34,29,395,422,0,1,1,retail,in-store,137170.38,1,OH,0
309,2336,4124.02,CA,561,1132,desktop,17,1,697,640,1,1,1,travel,in-store,137625.7,0,CA,1
310,6223,300.13,CA,125,1507,tablet,66,1,3266,528,0,0,1,travel,in-store,81432.96,1,MI,0
311,1357,66.82,CA,321,297,mobile,63,50,3361,415,0,0,0,entertainment,mobile,93567.4,0,NY,0
312,7947,2215.07,NY,818,1231,desktop,83,30,2775,457,1,1,1,entertainment,online,96284.47,1,CA,1
313,3399,9652.23,CA,206,163,tablet,0,0,3162,846,1,1,0,grocery,mobile,35782.33,0,CA,1
314,8801,3285.8,TX,602,1846,tablet,40,28,1281,496,0,0,1,retail,in-store,68903.96,1,WA,0
315,3571,8540.55,GA,783,1087,tablet,24,5,386,678,1,1,0,retail,online,167128.04,1,NY,1
316,9494,2251.67,NY,833,1840,tablet,7,2,1137,471,1,1,0,travel,online,79585.86,1,WA,1
317,1035,3862.68,CA,347,384,mobile,29,9,3576,649,1,0,1,retail,online,45112.87,1,WA,1
318,7784,5641.05,GA,403,606,desktop,89,84,1147,501,0,1,0,grocery,mobile,118866.79,0,GA,0
319,2977,816.16,FL,712,573,tablet,53,40,949,684,1,1,0,retail,in-store,128891.02,1,MI,1
320,8885,8927.38,CA,252,347,mobile,51,48,2621,594,0,1,0,entertainment,mobile,146086.45,0,NV,0
321,8311,3749.44,GA,920,1965,desktop,59,40,1675,385,1,1,0,electronics,in-store,41155.8,1,MI,1
322,3290,281.83,OH,356,1697,mobile,28,8,2683,323,1,0,0,grocery,mobile,33941.74,0,FL,0
323,4605,7903.0,TX,427,373,desktop,45,25,1533,699,0,0,1,travel,mobile,84006.96,0,GA,1
324,9980,2109.03,CA,851,1882,tablet,62,37,3002,688,0,0,1,grocery,mobile,142764.18,1,WA,0
325,2806,2088.44,NV,906,767,tablet,52,2,3108,481,1,1,1,electronics,mobile,198887.26,0,FL,1
326,6145,397.47,NY,130,333,mobile,13,11,1465,341,0,1,0,grocery,mobile,119574.14,1,NY,0
327,7585,4035.57,MI,489,1239,tablet,63,8,551,618,1,1,1,retail,mobile,190120.91,0,TX,1
328,2628,8463.03,NY,137,1082,tablet,1,0,2366,607,0,1,1,retail,online,105273.61,0,GA,1
329,4644,1953.61,WA,813,1306,tablet,59,9,132,646,0,1,1,grocery,in-store,67209.08,0,TX,0
330,1681,2665.71,OH,210,528,desktop,85,5,3214,751,0,0,0,retail,mobile,71268.34,0,GA,0
331,1196,3677.84,NV,377,755,mobile,2,2,1986,656,1,0,0,entertainment,online,112842.59,0,NV,0
332,9836,1486.93,GA,277,714,mobile,61,45,1922,366,1,0,0,travel,mobile,65070.09,1,OH,0
333,5084,4544.65,GA,924,621,desktop,76,40,832,380,0,1,1,travel,online,58455.57,0,MI,0
334,7720,2009.11,IL,518,147,tablet,64,14,1016,684,0,0,0,retail,in-store,67227.39,0,NV,0
335,4445,4510.39,IL,903,289,desktop,63,1,169,332,0,1,1,electronics,online,160292.23,1,NV,1
336,8136,4577.87,GA,692,877,tablet,17,7,2725,664,1,1,1,retail,mobile,83201.44,0,MI,1
337,6405,4668.51,FL,434,1605,desktop,61,56,428,346,1,0,0,travel,mobile,128009.28,1,WA,0
338,4421,2148.95,FL,137,32,desktop,73,62,2576,416,1,0,1,retail,in-store,182623.27,0,CA,0
339,8518,9640.97,FL,548,2071,tablet,49,42,2335,510,1,1,1,grocery,in-store,33137.73,1,GA,1
340,9830,8756.81,NY,937,1305,tablet,56,0,2193,512,1,0,0,grocery,mobile,53723.32,1,FL,0
341,7092,3267.94,IL,607,186,desktop,71,21,2047,802,1,1,0,entertainment,online,155841.01,1,NV,1
342,3339,4746.43,NV,638,448,tablet,20,10,2584,554,0,1,0,grocery,online,129845.44,1,NY,1
343,6485,9611.77,MI,769,1275,desktop,59,42,151,819,0,1,0,retail,online,161085.16,1,NV,1
344,6130,6808.29,OH,628,816,desktop,60,54,1534,564,0,0,1,grocery,mobile,128685.85,1,TX,1
345,8332,465.41,IL,969,2338,tablet,80,41,2589,490,1,0,0,retail,in-store,117537.6,1,CA,0
346,7382,8435.59,OH,518,1960,mobile,5,0,2462,488,1,1,1,electronics,mobile,130924.06,1,TX,1
347,1561,1758.13,OH,957,2008,tablet,59,56,3133,548,1,0,1,electronics,mobile,173639.84,1,IL,0
348,5250,3619.22,TX,542,692,mobile,58,48,697,489,1,1,0,electronics,mobile,30566.91,0,NY,1
349,3005,5392.48,WA,506,1085,desktop,3,0,3063,542,0,0,0,travel,in-store,51518.06,0,OH,0
350,9857,8893.19,WA,652,2258,desktop,56,37,2730,372,0,1,1,electronics,in-store,174313.02,1,NY,1
351,7484,9789.06,MI,810,625,mobile,17,5,1841,515,0,1,1,retail,mobile,46152.82,1,NV,1
352,2288,95.87,IL,721,2295,tablet,89,75,1100,580,0,0,0,electronics,in-store,67282.81,0,CA,0
353,4594,5295.24,CA,706,1318,tablet,74,35,818,796,0,0,0,travel,in-store,100923.01,1,CA,0
354,9214,5762.57,NY,369,1324,desktop,31,2,2721,548,1,1,1,electronics,online,117651.76,1,TX,1
355,1503,9985.68,OH,318,1804,desktop,47,17,2548,657,1,1,1,retail,in-store,129326.42,1,TX,1
356,8487,2582.18,MI,786,389,desktop,46,32,322,339,1,1,0,grocery,online,21903.52,1,TX,1
357,8303,5875.36,GA,136,971,tablet,65,33,531,756,0,0,0,travel,in-store,92718.33,1,NV,0
358,5664,6342.43,TX,186,1491,mobile,86,22,234,522,0,0,1,retail,online,113090.33,1,IL,1
359,4281,4206.64,TX,737,119,desktop,17,1,3252,633,1,1,1,travel,online,170364.77,0,NY,1
360,7391,2014.29,OH,998,2339,tablet,75,25,1502,559,0,1,1,retail,in-store,164145.16,1,IL,0
361,2322,7033.59,NY,700,1202,mobile,56,4,1175,335,0,1,0,electronics,mobile,100043.43,1,GA,0
362,4174,3062.61,IL,214,1118,desktop,40,11,3157,439,1,0,1,grocery,online,148272.35,1,CA,1
363,8382,1286.04,MI,530,1074,desktop,91,1,2491,313,1,0,0,travel,mobile,57422.67,1,GA,0
364,6769,2168.21,WA,540,1883,mobile,26,6,490,319,0,1,1,entertainment,mobile,159438.32,1,NY,0
365,4363,4141.4,CA,749,2052,tablet,33,27,1,570,1,0,1,travel,in-store,140846.11,1,IL,0
366,9553,6411.74,NV,701,1217,desktop,5,2,2932,772,1,0,0,retail,in-store,112731.09,1,MI,0
367,8768,9532.93,NV,445,2215,mobile,81,0,3217,705,0,1,0,electronics,mobile,20781.41,0,WA,0
368,8292,8209.97,FL,847,1755,mobile,76,43,3068,755,0,1,0,retail,online,35870.88,0,GA,0
369,4220,3313.41,TX,953,575,mobile,51,36,3348,819,0,1,1,electronics,mobile,29738.15,0,IL,0
370,4752,565.23,NV,348,595,desktop,30,12,456,813,0,1,0,retail,online,147015.81,1,OH,1
371,7375,8850.63,CA,764,2289,tablet,9,1,2250,623,1,0,1,entertainment,in-store,22310.66,0,CA,1
372,1411,3447.63,IL,119,143,mobile,46,27,388,482,1,1,0,travel,in-store,25809.92,1,FL,1
373,6230,9066.15,WA,503,174,mobile,52,15,2932,559,1,0,1,entertainment,in-store,121772.99,0,FL,1
374,1310,6194.71,CA,917,1704,mobile,61,2,1254,374,0,0,0,grocery,in-store,118867.01,0,WA,0
375,6512,1655.47,NY,244,832,mobile,87,23,646,439,0,1,1,entertainment,in-store,158521.74,0,NY,0
376,1744,5618.37,MI,161,2175,mobile,26,22,3146,610,0,1,1,entertainment,online,183175.0,1,FL,1
377,7808,6009.36,MI,561,1334,tablet,69,57,3402,746,0,0,0,entertainment,mobile,156212.07,1,CA,0
378,2285,9582.91,TX,396,826,mobile,22,6,1463,419,0,1,1,travel,in-store,111803.66,0,OH,1
379,3566,1152.02,GA,645,1470,tablet,100,98,1088,796,1,1,1,electronics,in-store,195839.46,0,MI,1
380,9773,8218.57,CA,165,391,desktop,5,4,959,685,0,0,0,entertainment,in-store,196174.51,0,NY,0
381,4908,3571.52,NY,982,939,tablet,82,15,2699,612,1,1,0,entertainment,in-store,142818.49,1,OH,1
382,5813,7896.13,CA,758,1405,desktop,59,47,559,398,1,1,0,electronics,online,118584.54,0,OH,1
383,2735,4348.37,MI,553,2052,mobile,68,9,998,425,1,1,1,entertainment,mobile,101745.06,0,NY,1
384,5209,560.76,GA,869,115,desktop,8,8,814,614,0,1,0,retail,in-store,20564.19,0,NY,0
385,3455,8032.76,TX,300,1281,mobile,67,42,3125,753,0,0,0,electronics,in-store,130696.52,1,NY,0
386,3082,4069.23,NY,459,1604,desktop,67,14,2000,401,0,1,1,entertainment,online,118083.13,0,MI,0
387,8321,4056.12,MI,625,82,mobile,12,5,426,422,0,0,0,entertainment,mobile,80888.01,1,IL,0
388,7074,1471.56,MI,167,175,tablet,91,48,2880,556,0,0,1,grocery,online,78853.0,0,TX,0
389,4995,5988.66,TX,858,2038,desktop,97,12,2362,832,0,0,0,retail,in-store,162760.43,0,IL,0
390,1564,7443.53,MI,459,824,desktop,12,2,2700,732,0,1,0,grocery,mobile,167728.84,0,MI,0
391,1093,1237.5,NY,220,824,mobile,59,20,1609,441,1,0,0,entertainment,online,128443.76,0,IL,0
392,5707,8279.74,CA,575,1254,mobile,32,18,2684,710,0,1,0,electronics,in-store,102167.79,0,FL,0
393,8757,1685.09,WA,684,1234,tablet,34,4,2486,511,1,1,1,entertainment,in-store,174540.0,1,FL,1
394,8873,2584.11,GA,115,752,desktop,77,47,331,362,0,1,1,retail,mobile,61370.07,0,FL,0
395,9223,7725.53,OH,152,576,mobile,66,22,2887,564,0,1,1,grocery,mobile,92811.51,0,TX,1
396,7245,156.53,WA,827,2010,mobile,82,26,2685,591,1,1,0,entertainment,mobile,175582.61,0,MI,1
397,5344,5651.43,OH,923,413,tablet,97,43,147,690,0,0,1,travel,in-store,198269.39,1,WA,1
398,9251,9203.48,NY,708,57,tablet,74,60,1332,464,1,1,1,electronics,mobile,77523.79,1,FL,1
399,9120,1888.42,MI,842,311,tablet,56,24,3643,434,1,1,1,grocery,in-store,100332.19,1,IL,1
400,2970,1728.55,NY,661,923,desktop,74,19,2134,847,0,0,1,travel,in-store,138556.97,1,CA,0
401,8545,9685.46,CA,827,197,desktop,67,22,648,799,1,0,1,entertainment,online,127500.67,0,FL,1
402,9572,4020.47,NV,180,286,desktop,30,21,2128,359,1,1,1,grocery,online,128571.15,0,CA,1
403,4549,9783.95,NV,665,383,tablet,83,21,2345,323,1,0,1,electronics,in-store,69754.81,1,MI,1
404,4022,6759.08,IL,576,1221,tablet,97,50,877,367,0,0,0,travel,online,135189.53,1,GA,1
405,2011,4178.31,WA,310,1236,mobile,8,2,1696,792,1,1,1,travel,online,123478.68,0,NV,1
406,8725,179.17,FL,897,1771,desktop,31,14,3006,667,0,0,0,retail,online,109064.76,0,IL,0
407,4423,772.16,IL,117,1763,mobile,27,2,812,494,0,1,1,travel,in-store,152241.71,1,CA,0
408,7374,9181.37,OH,901,631,desktop,75,40,582,630,1,0,0,travel,mobile,150151.31,0,WA,0
409,4734,5160.51,WA,634,2000,desktop,15,15,1880,476,1,1,0,electronics,in-store,45727.99,1,CA,1
410,9808,7621.18,GA,377,725,desktop,75,59,773,695,0,1,1,grocery,mobile,142112.26,1,WA,1
411,6714,4592.95,NV,132,756,tablet,1,1,1613,430,1,1,1,travel,online,20615.45,0,IL,1
412,4781,2019.24,MI,322,349,desktop,50,1,3150,749,0,0,0,grocery,mobile,168192.11,0,CA,0
413,4968,1180.23,FL,687,934,tablet,12,3,3607,335,1,0,1,electronics,mobile,183743.65,0,NY,0
414,7940,9300.86,OH,126,2310,mobile,21,18,3329,496,0,0,0,grocery,mobile,196985.56,0,OH,0
415,6859,2681.4,FL,685,1086,mobile,1,1,662,823,1,0,0,retail,online,116621.15,1,TX,1
416,6333,7052.73,WA,951,1515,tablet,43,31,139,493,0,0,0,travel,in-store,150678.22,1,MI,0
417,4101,8855.75,OH,250,1794,mobile,64,48,2940,468,1,0,0,entertainment,online,79115.69,1,GA,1
418,3842,6872.47,GA,646,1160,desktop,58,28,3138,628,1,0,0,electronics,online,123744.21,0,NY,0
419,2113,8133.73,MI,235,133,desktop,1,0,651,497,0,0,0,travel,in-store,199143.31,1,OH,0
420,2799,7910.04,OH,785,924,tablet,22,9,1258,651,0,0,1,electronics,in-store,48244.86,1,WA,1
421,1661,8721.2,OH,544,1110,mobile,14,10,2178,816,0,0,1,grocery,in-store,188391.69,1,WA,1
422,9715,2335.69,TX,242,664,tablet,100,6,921,505,0,0,1,grocery,mobile,128432.9,0,MI,0
423,9033,7479.3,NY,110,1115,desktop,81,65,1658,566,0,1,1,entertainment,online,61894.89,1,FL,1
424,5064,1038.22,NV,740,215,tablet,0,0,3392,559,1,0,0,travel,in-store,158182.06,0,WA,0
425,5227,6702.43,CA,150,2172,tablet,37,5,1409,732,1,1,0,grocery,in-store,126852.07,1,GA,1
426,4123,8550.79,MI,274,2136,tablet,74,68,498,720,0,0,0,entertainment,mobile,44258.99,0,TX,0
427,6451,2832.49,MI,709,248,mobile,88,5,2747,771,0,1,1,grocery,in-store,88517.79,1,NV,0
428,4608,3660.53,MI,348,1553,desktop,7,1,1855,787,0,0,0,grocery,mobile,39327.38,1,OH,0
429,8761,9575.2,GA,125,1609,mobile,42,21,807,662,1,0,1,grocery,in-store,173533.23,0,GA,1
430,7691,8640.51,CA,898,1336,mobile,85,16,2049,648,1,0,0,retail,in-store,159696.91,1,NY,0
431,3398,6626.65,FL,916,1006,desktop,93,23,2564,465,0,1,1,grocery,in-store,22089.86,1,FL,1
432,4133,1363.31,OH,382,1085,mobile,37,6,2227,493,0,0,1,grocery,in-store,147883.06,1,WA,0
433,4993,8803.22,IL,199,1074,tablet,93,82,773,659,0,0,1,retail,in-store,179751.09,0,NY,1
434,4634,7774.72,CA,944,1558,mobile,60,42,2216,412,0,0,0,electronics,in-store,196364.98,0,IL,0
435,8316,1425.94,IL,474,1593,tablet,27,12,1685,811,0,0,1,entertainment,mobile,156239.76,1,IL,0
436,5812,3720.81,GA,642,1386,tablet,32,21,663,550,0,0,1,travel,mobile,131868.86,1,CA,0
437,3675,1626.42,FL,999,940,desktop,96,7,2838,549,0,0,0,retail,in-store,102817.39,0,TX,0
438,8576,5359.84,GA,409,681,tablet,21,19,1857,496,0,1,0,retail,in-store,60647.6,0,NY,0
439,2991,2878.0,WA,749,1895,tablet,56,45,2143,735,1,1,0,grocery,online,45906.05,1,WA,1
440,5386,6427.71,OH,527,2045,mobile,37,27,2209,757,0,0,0,electronics,online,131873.74,0,TX,0
441,4128,5173.55,MI,418,1575,desktop,43,20,1486,784,1,1,0,travel,online,47191.41,1,IL,1
442,4995,6371.9,WA,278,1646,tablet,23,12,972,585,0,0,0,grocery,in-store,188768.45,1,TX,0
443,1659,2803.55,GA,905,145,tablet,49,0,2932,409,1,1,0,electronics,online,155772.52,1,FL,1
444,4044,3668.92,CA,844,937,desktop,64,35,2899,398,1,0,1,entertainment,online,63687.3,1,FL,1
445,6220,9611.36,TX,818,1957,mobile,77,8,2504,509,0,0,0,retail,in-store,82946.17,0,IL,0
446,2110,6822.18,FL,986,1853,tablet,8,0,3464,629,0,1,0,retail,mobile,179209.23,0,TX,0
447,5763,8087.1,IL,383,939,tablet,8,0,2061,315,1,1,0,travel,mobile,185807.64,0,NV,1
448,1116,9174.93,WA,785,1310,desktop,2,0,3124,842,1,0,1,grocery,in-store,154607.42,0,FL,1
449,2440,5886.94,NV,287,1132,tablet,89,22,273,620,0,0,0,retail,in-store,190167.09,1,MI,0
450,7514,6044.15,WA,960,1913,mobile,0,0,185,822,0,0,0,grocery,mobile,90663.16,0,MI,0
451,4651,4921.27,GA,407,558,mobile,98,96,429,352,1,1,0,grocery,online,62292.5,1,NV,1
452,3272,3596.73,IL,390,357,desktop,9,0,2642,729,1,0,1,electronics,online,165105.33,0,GA,0
453,1703,5712.51,GA,542,1887,desktop,16,0,1052,484,0,0,1,retail,in-store,192499.99,0,NY,1
454,4785,9720.88,OH,543,1164,desktop,30,4,2048,802,1,1,1,electronics,online,31065.25,1,CA,1
455,4433,8957.34,WA,644,1924,desktop,76,60,2908,494,0,0,1,electronics,mobile,171252.03,1,CA,1
456,5077,2884.87,NY,168,498,mobile,0,0,76,393,1,1,1,electronics,in-store,198260.1,1,FL,1
457,8897,9794.37,IL,730,1204,desktop,99,48,1188,395,0,0,0,grocery,online,113596.9,1,FL,1
458,6761,1987.46,MI,341,1531,desktop,79,58,1189,826,0,1,1,electronics,in-store,197968.47,0,WA,0
459,8495,8018.11,NV,720,1452,tablet,25,2,2538,614,0,0,0,electronics,in-store,196957.19,0,WA,0
460,9492,5077.72,FL,450,87,mobile,51,33,2482,497,0,1,0,retail,mobile,99634.74,1,NY,0
461,7615,8532.88,CA,474,783,tablet,59,34,2498,601,1,1,1,travel,online,130230.71,0,MI,1
462,8634,8829.87,NV,859,987,mobile,2,2,1186,518,1,0,0,travel,online,187724.33,1,GA,1
463,2017,5155.06,CA,370,1742,desktop,29,29,695,645,0,1,0,travel,mobile,27669.83,1,TX,0
464,4647,1837.77,MI,794,556,mobile,88,74,1668,521,0,1,1,electronics,in-store,99831.76,1,CA,0
465,1010,6928.81,MI,872,50,desktop,4,3,3026,757,1,1,1,travel,in-store,70557.65,1,TX,1
466,8276,2612.98,CA,557,1973,desktop,85,56,1351,674,1,1,0,entertainment,mobile,176938.86,1,MI,1
467,6927,6770.82,NV,561,104,desktop,33,10,3648,353,0,0,1,electronics,in-store,70255.89,0,OH,1
468,7314,3349.02,IL,307,1075,desktop,96,94,982,750,0,0,1,retail,in-store,168327.67,1,NY,0
469,1593,8132.36,TX,272,1586,desktop,48,13,2217,707,0,1,1,travel,mobile,102127.53,0,WA,1
470,1593,5316.32,MI,233,1405,tablet,83,7,527,314,0,0,0,entertainment,in-store,70700.78,1,OH,0
471,9203,8954.28,TX,632,1812,desktop,36,30,3016,560,0,1,0,electronics,in-store,124188.53,0,GA,0
472,7961,9740.63,OH,943,515,desktop,4,3,70,457,1,1,1,grocery,mobile,38078.02,0,FL,1
473,5239,5156.62,GA,301,1131,desktop,33,12,1653,404,1,0,0,grocery,mobile,39748.08,0,TX,0
474,2784,6757.92,NV,224,114,desktop,22,17,1627,782,1,0,0,retail,in-store,83066.5,1,TX,0
475,2899,5246.95,IL,519,126,desktop,18,7,178,468,1,1,1,travel,online,119351.88,0,GA,1
476,2337,7403.59,NY,251,2311,mobile,59,41,427,653,0,0,1,entertainment,in-store,168193.51,1,TX,1
477,4400,1253.8,WA,522,1683,desktop,61,19,882,320,1,0,0,entertainment,in-store,83890.11,0,GA,0
478,6109,9972.84,NY,309,721,mobile,66,47,1739,381,1,1,0,electronics,in-store,33599.96,0,GA,1
479,5314,5333.57,TX,693,1914,tablet,23,20,882,468,1,0,0,electronics,online,116557.97,1,CA,1
480,1313,2658.73,GA,606,2217,desktop,42,22,454,366,0,0,1,grocery,mobile,179820.8,1,NY,0
481,9802,2123.51,NV,654,1152,mobile,40,0,794,406,1,0,0,electronics,mobile,170638.86,0,TX,0
482,1326,585.43,TX,231,2320,desktop,7,6,367,607,1,0,0,grocery,mobile,78062.77,0,FL,0
483,4409,7534.64,NY,181,894,tablet,64,48,2541,454,0,0,0,grocery,mobile,185829.11,1,OH,0
484,2335,8571.17,NY,513,1093,mobile,92,32,1356,737,1,0,1,retail,in-store,120463.29,0,IL,1
485,1734,8862.01,TX,712,320,tablet,47,16,3098,571,0,1,0,electronics,online,54150.23,0,TX,0
486,1738,4764.34,MI,195,618,mobile,30,8,349,463,1,0,1,travel,online,83598.57,0,WA,0
487,4972,33.26,NV,848,1827,mobile,35,30,3338,623,1,1,1,retail,online,149087.01,1,FL,1
488,5977,1346.91,NV,115,420,desktop,86,45,3126,496,0,1,0,entertainment,in-store,48381.49,1,MI,0
489,2594,4590.58,IL,459,694,tablet,15,13,1677,348,1,1,0,entertainment,online,38530.49,1,FL,1
490,1052,1721.71,NY,391,1026,mobile,64,13,167,375,0,0,1,electronics,in-store,37409.39,1,MI,0
491,7779,5532.1,GA,313,866,tablet,27,13,973,642,0,0,0,electronics,mobile,107999.99,1,TX,0
492,1272,2351.25,MI,560,1249,desktop,59,37,1028,601,0,0,1,electronics,online,122516.56,1,OH,1
493,2456,9359.02,TX,895,2150,mobile,50,23,1548,356,1,1,0,retail,in-store,78606.7,0,GA,1
494,8974,4614.11,TX,825,1141,mobile,58,0,2672,457,0,0,0,retail,in-store,68971.58,0,NV,0
495,1727,730.19,WA,332,705,tablet,68,8,1708,397,0,0,1,electronics,in-store,39671.69,1,MI,0
496,9307,1176.94,GA,302,653,tablet,71,56,3607,828,1,0,1,entertainment,online,62952.72,0,WA,0
497,7933,471.76,OH,646,1718,desktop,14,14,1268,586,0,0,1,entertainment,mobile,23069.94,0,IL,0
